date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:21:21	13471/13471	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:49:32%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop8.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:23	11285/11285	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2007:50:26%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop9.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop9.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:24	3266/3266	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2006:48:12%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop-arrivales.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop-arrivales.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:25	3709/3709	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2006:49:08%20GMT	https://ibnsino.getmytemplate.com/images/jpg/shop-arrivales2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/shop-arrivales2.jpg	(from https://ibnsino.getmytemplate.com/shop.html)
10:21:25	40079/40079	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202020%2008:21:56%20GMT	https://ibnsino.getmytemplate.com/images/jpg/single-cart.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/single-cart.jpg	(from https://ibnsino.getmytemplate.com/shop-product_detail.html)
10:21:27	328630/328630	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2009:07:52%20GMT	https://ibnsino.getmytemplate.com/images/banner/banner4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/banner/banner4.jpg	(from https://ibnsino.getmytemplate.com/about.html)
10:21:28	360977/360977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2010:37:10%20GMT	https://ibnsino.getmytemplate.com/images/jpg/about-html.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/about-html.jpg	(from https://ibnsino.getmytemplate.com/about.html)
10:21:29	196858/196858	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2015:04:02%20GMT	https://ibnsino.getmytemplate.com/images/jpg/medical-center-2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/medical-center-2.jpg	(from https://ibnsino.getmytemplate.com/about.html)
10:21:29	84433/84433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2019:43:28%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news4.jpg	(from https://ibnsino.getmytemplate.com/blog-grid.html)
10:21:31	141943/141943	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2019:45:16%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news5.jpg	(from https://ibnsino.getmytemplate.com/blog-grid.html)
10:21:31	91166/91166	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2019:47:48%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news6.jpg	(from https://ibnsino.getmytemplate.com/blog-grid.html)
10:21:33	85113/85113	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2019:56:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news7.jpg	(from https://ibnsino.getmytemplate.com/blog-grid.html)
10:21:34	79676/79676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2019:58:38%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news8.jpg	(from https://ibnsino.getmytemplate.com/blog-grid.html)
10:21:35	123715/123715	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2019:46:20%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news9.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news9.jpg	(from https://ibnsino.getmytemplate.com/blog-grid.html)
10:21:35	10288/10288	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:31:04%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram1.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram1.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:36	10946/10946	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:49:22%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram2.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:37	13027/13027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:50:48%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram3.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:37	10227/10227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:52:28%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram4.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram4.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:37	10640/10640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:53:18%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram5.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram5.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:37	6873/6873	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:54:10%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram6.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram6.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:38	11793/11793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:54:44%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram7.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram7.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:38	10730/10730	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:55:18%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram8.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram8.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:39	9591/9591	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2007:55:50%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram9.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram9.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:40	10832/10832	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2008:09:56%20GMT	https://ibnsino.getmytemplate.com/images/jpg/instagram10.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/instagram10.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_left.html)
10:21:41	272792/272792	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2015:19:46%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news_1-column1.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news_1-column1.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_1_column_right.html)
10:21:41	310960/310960	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2015:20:12%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news_1-column2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news_1-column2.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_1_column_right.html)
10:21:42	1199/1199	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jun%202020%2018:26:16%20GMT	https://ibnsino.getmytemplate.com/images/png/quotation.png	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/png/quotation.png	(from https://ibnsino.getmytemplate.com/blog-details_left.html)
10:21:42	214481/214481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2015:20:38%20GMT	https://ibnsino.getmytemplate.com/images/jpg/latest-news_1-column3.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/latest-news_1-column3.jpg	(from https://ibnsino.getmytemplate.com/blog-grid_1_column_right.html)
10:21:43	11985/11985	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2018:47:06%20GMT	https://ibnsino.getmytemplate.com/images/jpg/comment-man.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/comment-man.jpg	(from https://ibnsino.getmytemplate.com/blog-details_left.html)
10:21:44	12098/12098	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202020%2018:47:52%20GMT	https://ibnsino.getmytemplate.com/images/jpg/comment-woman.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/comment-woman.jpg	(from https://ibnsino.getmytemplate.com/blog-details_left.html)
10:21:45	86292/86292	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Jul%202020%2016:41:14%20GMT	https://ibnsino.getmytemplate.com/images/jpg/contact.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/contact.jpg	(from https://ibnsino.getmytemplate.com/contact.html)
10:21:46	415791/415791	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202020%2007:49:22%20GMT	https://ibnsino.getmytemplate.com/images/jpg/contact2.jpg	H:/Web%20Dev/projects/ShifaKhana/ibn%20sino/ibnsino.getmytemplate.com/images/jpg/contact2.jpg	(from https://ibnsino.getmytemplate.com/contact-2.html)
